,01VCU_Tx_trqMCURL,06VCU_Tx_stMCURLReq,10VCU_Tx_ctRolling7,11VCU_Tx_numChkS7
137,0.19982238010657127,0.0,0.6,0.47058823529411764
138,0.19982238010657127,0.0,0.13333333333333333,0.9098039215686274
139,0.19982238010657127,0.0,0.7333333333333333,0.34509803921568627
140,0.19982238010657127,0.0,0.26666666666666666,0.7843137254901961
141,0.19982238010657127,0.0,0.8666666666666667,0.2196078431372549
142,0.19982238010657127,0.0,0.4,0.6588235294117647
143,0.19982238010657127,0.0,1.0,0.09411764705882353
144,0.19982238010657127,0.0,0.5333333333333333,0.5333333333333333
145,0.19982238010657127,0.0,0.06666666666666667,0.9725490196078431
146,0.19982238010657127,0.0,0.6666666666666666,0.40784313725490196
147,0.19982238010657127,0.0,0.2,0.8470588235294118
148,0.19982238010657127,0.0,0.8,0.2823529411764706
149,0.19982238010657127,0.0,0.3333333333333333,0.7215686274509804
150,0.19982238010657127,0.0,0.9333333333333333,0.1568627450980392
151,0.19982238010657127,0.0,0.4666666666666667,0.596078431372549
152,0.19982238010657127,0.0,0.0,0.03137254901960784
153,0.19982238010657127,0.0,0.6,0.47058823529411764
154,0.19982238010657127,0.0,0.13333333333333333,0.9098039215686274
155,0.19982238010657127,0.0,0.7333333333333333,0.34509803921568627
156,0.19982238010657127,0.0,0.26666666666666666,0.7843137254901961
157,0.19982238010657127,0.0,0.8666666666666667,0.2196078431372549
158,0.19982238010657127,0.0,0.4,0.6588235294117647
159,0.19982238010657127,0.0,1.0,0.09411764705882353
160,0.19982238010657127,0.0,0.5333333333333333,0.5333333333333333
161,0.19982238010657127,0.0,0.06666666666666667,0.9725490196078431
162,0.19982238010657127,0.0,0.6666666666666666,0.40784313725490196
163,0.19982238010657127,0.0,0.2,0.8470588235294118
164,0.19982238010657127,0.0,0.8,0.2823529411764706
165,0.19982238010657127,0.0,0.3333333333333333,0.7215686274509804
166,0.19982238010657127,0.0,0.9333333333333333,0.1568627450980392
167,0.19982238010657127,0.0,0.4666666666666667,0.596078431372549
168,0.19982238010657127,0.0,0.0,0.03137254901960784
169,0.19982238010657127,0.0,0.6,0.47058823529411764
170,0.19982238010657127,0.0,0.13333333333333333,0.9098039215686274
171,0.19982238010657127,0.0,0.7333333333333333,0.34509803921568627
172,0.19982238010657127,0.0,0.26666666666666666,0.7843137254901961
173,0.19982238010657127,0.0,0.8666666666666667,0.2196078431372549
174,0.19982238010657127,0.0,0.4,0.6588235294117647
175,0.19982238010657127,0.0,1.0,0.09411764705882353
176,0.19982238010657127,0.0,0.5333333333333333,0.5333333333333333
177,0.19982238010657127,0.0,0.06666666666666667,0.9725490196078431
178,0.19982238010657127,0.0,0.6666666666666666,0.40784313725490196
179,0.19982238010657127,0.0,0.2,0.8470588235294118
180,0.19982238010657127,0.0,0.8,0.2823529411764706
181,0.19982238010657127,0.0,0.3333333333333333,0.7215686274509804
182,0.19982238010657127,0.0,0.9333333333333333,0.1568627450980392
183,0.19982238010657127,0.0,0.4666666666666667,0.596078431372549
184,0.19982238010657127,0.0,0.0,0.03137254901960784
185,0.19982238010657127,0.0,0.6,0.47058823529411764
186,0.19982238010657127,0.0,0.13333333333333333,0.9098039215686274
187,0.19982238010657127,0.0,0.7333333333333333,0.34509803921568627
188,0.19982238010657127,0.0,0.26666666666666666,0.7843137254901961
189,0.19982238010657127,0.0,0.8666666666666667,0.2196078431372549
190,0.19982238010657127,0.0,0.4,0.6588235294117647
191,0.19982238010657127,0.0,1.0,0.09411764705882353
192,0.19982238010657127,0.0,0.5333333333333333,0.5333333333333333
193,0.19982238010657127,0.0,0.06666666666666667,0.9725490196078431
194,0.19982238010657127,0.0,0.6666666666666666,0.40784313725490196
195,0.19982238010657127,0.0,0.2,0.8470588235294118
196,0.19982238010657127,0.0,0.8,0.2823529411764706
197,0.19982238010657127,0.0,0.3333333333333333,0.7215686274509804
198,0.19982238010657127,0.0,0.9333333333333333,0.1568627450980392
199,0.19982238010657127,0.0,0.4666666666666667,0.596078431372549
200,0.19982238010657127,0.0,0.0,0.03137254901960784
201,0.19982238010657127,0.0,0.6,0.47058823529411764
202,0.19982238010657127,0.0,0.13333333333333333,0.9098039215686274
203,0.19982238010657127,0.0,0.7333333333333333,0.34509803921568627
204,0.19982238010657127,0.0,0.26666666666666666,0.7843137254901961
205,0.19982238010657127,0.0,0.8666666666666667,0.2196078431372549
206,0.19982238010657127,0.0,0.4,0.6588235294117647
207,0.19982238010657127,0.0,1.0,0.09411764705882353
208,0.19982238010657127,0.0,0.5333333333333333,0.5333333333333333
209,0.19982238010657127,0.0,0.06666666666666667,0.9725490196078431
210,0.19982238010657127,0.0,0.6666666666666666,0.40784313725490196
211,0.19982238010657127,0.0,0.2,0.8470588235294118
212,0.19982238010657127,0.0,0.8,0.2823529411764706
213,0.19982238010657127,0.0,0.3333333333333333,0.7215686274509804
214,0.19982238010657127,0.0,0.9333333333333333,0.1568627450980392
215,0.19982238010657127,0.0,0.4666666666666667,0.596078431372549
216,0.19982238010657127,0.0,0.0,0.03137254901960784
217,0.19982238010657127,0.0,0.6,0.47058823529411764
218,0.19982238010657127,0.0,0.13333333333333333,0.9098039215686274
219,0.19982238010657127,0.0,0.7333333333333333,0.34509803921568627
220,0.19982238010657127,0.0,0.26666666666666666,0.7843137254901961
221,0.19982238010657127,0.0,0.8666666666666667,0.2196078431372549
222,0.19982238010657127,0.0,0.4,0.6588235294117647
223,0.19982238010657127,0.0,1.0,0.09411764705882353
224,0.19982238010657127,0.0,0.5333333333333333,0.5333333333333333
225,0.19982238010657127,0.0,0.06666666666666667,0.9725490196078431
226,0.19982238010657127,0.0,0.6666666666666666,0.40784313725490196
227,0.19982238010657127,0.0,0.2,0.8470588235294118
228,0.19982238010657127,0.0,0.8,0.2823529411764706
229,0.19982238010657127,0.0,0.3333333333333333,0.7215686274509804
230,0.19982238010657127,0.0,0.9333333333333333,0.1568627450980392
231,0.19982238010657127,0.0,0.4666666666666667,0.596078431372549
232,0.19982238010657127,0.0,0.0,0.03137254901960784
233,0.19982238010657127,0.0,0.6,0.47058823529411764
234,0.19982238010657127,0.0,0.13333333333333333,0.9098039215686274
235,0.19982238010657127,0.0,0.7333333333333333,0.34509803921568627
236,0.19982238010657127,0.0,0.26666666666666666,0.7843137254901961
237,0.19982238010657127,0.0,0.8666666666666667,0.2196078431372549
238,0.19982238010657127,0.0,0.4,0.6588235294117647
239,0.19982238010657127,0.0,1.0,0.09411764705882353
240,0.19982238010657127,0.0,0.5333333333333333,0.5333333333333333
241,0.19982238010657127,0.0,0.06666666666666667,0.9725490196078431
242,0.19982238010657127,0.0,0.6666666666666666,0.40784313725490196
243,0.19982238010657127,0.0,0.2,0.8470588235294118
244,0.19982238010657127,0.0,0.8,0.2823529411764706
245,0.19982238010657127,0.0,0.3333333333333333,0.7215686274509804
246,0.19982238010657127,0.0,0.9333333333333333,0.1568627450980392
247,0.19982238010657127,0.0,0.4666666666666667,0.596078431372549
248,0.19982238010657127,0.0,0.0,0.03137254901960784
249,0.19982238010657127,0.0,0.6,0.47058823529411764
250,0.19982238010657127,0.0,0.13333333333333333,0.9098039215686274
251,0.19982238010657127,0.0,0.7333333333333333,0.34509803921568627
252,0.19982238010657127,0.0,0.26666666666666666,0.7843137254901961
253,0.19982238010657127,0.0,0.8666666666666667,0.2196078431372549
254,0.19982238010657127,0.0,0.4,0.6588235294117647
255,0.19982238010657127,0.0,1.0,0.09411764705882353
256,0.19982238010657127,0.0,0.5333333333333333,0.5333333333333333
257,0.19982238010657127,0.0,0.06666666666666667,0.9725490196078431
258,0.19982238010657127,0.0,0.6666666666666666,0.40784313725490196
259,0.19982238010657127,0.0,0.2,0.8470588235294118
260,0.19982238010657127,0.0,0.8,0.2823529411764706
261,0.19982238010657127,0.0,0.3333333333333333,0.7215686274509804
262,0.19982238010657127,0.0,0.9333333333333333,0.1568627450980392
263,0.19982238010657127,0.0,0.4666666666666667,0.596078431372549
264,0.19982238010657127,0.0,0.0,0.03137254901960784
265,0.19982238010657127,0.0,0.6,0.47058823529411764
266,0.19982238010657127,0.0,0.13333333333333333,0.9098039215686274
267,0.19982238010657127,0.0,0.7333333333333333,0.34509803921568627
268,0.19982238010657127,0.0,0.26666666666666666,0.7843137254901961
269,0.19982238010657127,0.0,0.8666666666666667,0.2196078431372549
270,0.19982238010657127,0.0,0.4,0.6588235294117647
271,0.19982238010657127,0.0,1.0,0.09411764705882353
272,0.19982238010657127,0.0,0.5333333333333333,0.5333333333333333
273,0.19982238010657127,0.0,0.06666666666666667,0.9725490196078431
274,0.19982238010657127,0.0,0.6666666666666666,0.40784313725490196
275,0.19982238010657127,0.0,0.2,0.8470588235294118
276,0.19982238010657127,0.0,0.8,0.2823529411764706
277,0.19982238010657127,0.0,0.3333333333333333,0.7215686274509804
278,0.19982238010657127,0.0,0.9333333333333333,0.1568627450980392
279,0.19982238010657127,0.0,0.4666666666666667,0.596078431372549
280,0.19982238010657127,0.0,0.0,0.03137254901960784
281,0.19982238010657127,0.0,0.6,0.47058823529411764
282,0.19982238010657127,0.0,0.13333333333333333,0.9098039215686274
283,0.19982238010657127,0.0,0.7333333333333333,0.34509803921568627
284,0.19982238010657127,0.0,0.26666666666666666,0.7843137254901961
285,0.19982238010657127,0.0,0.8666666666666667,0.2196078431372549
286,0.19982238010657127,0.0,0.4,0.6588235294117647
287,0.19982238010657127,0.0,1.0,0.09411764705882353
288,0.19982238010657127,0.0,0.5333333333333333,0.5333333333333333
289,0.19982238010657127,0.0,0.06666666666666667,0.9725490196078431
290,0.19982238010657127,0.0,0.6666666666666666,0.40784313725490196
291,0.19982238010657127,0.0,0.2,0.8470588235294118
292,0.19982238010657127,0.0,0.8,0.2823529411764706
293,0.19982238010657127,0.0,0.3333333333333333,0.7215686274509804
294,0.19982238010657127,0.0,0.9333333333333333,0.1568627450980392
295,0.19982238010657127,0.0,0.4666666666666667,0.596078431372549
296,0.19982238010657127,0.0,0.0,0.03137254901960784
297,0.19982238010657127,0.0,0.6,0.47058823529411764
298,0.19982238010657127,0.0,0.13333333333333333,0.9098039215686274
299,0.19982238010657127,0.0,0.7333333333333333,0.34509803921568627
300,0.19982238010657127,1.0,0.26666666666666666,0.8627450980392157
301,0.19982238010657127,1.0,0.8666666666666667,0.5294117647058824
302,0.19982238010657127,1.0,0.4,0.8823529411764706
303,0.19982238010657127,1.0,1.0,0.5137254901960784
304,0.1518650088809963,1.0,0.5333333333333333,0.10196078431372549
305,0.14653641207815227,1.0,0.06666666666666667,0.6784313725490196
306,0.12611012433392688,1.0,0.6666666666666666,0.2549019607843137
307,0.10568383658969793,1.0,0.2,0.8431372549019608
308,0.08525754884546899,1.0,0.8,0.29411764705882354
309,0.07460035523978803,1.0,0.3333333333333333,0.7607843137254902
310,0.055950266429839246,1.0,0.9333333333333333,0.2627450980392157
311,0.053285968028419006,1.0,0.4666666666666667,0.7411764705882353
312,0.13943161634103163,1.0,0.0,0.18823529411764706
313,0.1607460035523971,1.0,0.6,0.6823529411764706
314,0.14653641207815227,1.0,0.13333333333333333,0.19607843137254902
315,0.08259325044404875,1.0,0.7333333333333333,0.7333333333333333
316,0.07015985790408408,1.0,0.26666666666666666,0.21176470588235294
317,0.058614564831259486,1.0,0.8666666666666667,0.7294117647058823
318,0.043516873889874574,1.0,0.4,0.2549019607843137
319,0.041740674955594415,1.0,1.0,0.7529411764705882
320,0.042628774422734494,1.0,0.5333333333333333,0.2627450980392157
321,0.010657193605684512,1.0,0.06666666666666667,0.7411764705882353
322,0.0026642984014202398,1.0,0.6666666666666666,0.1764705882352941
323,0.0,1.0,0.2,0.596078431372549
324,0.06305506216696344,1.0,0.8,0.0196078431372549
325,0.08969804618117294,1.0,0.3333333333333333,0.4588235294117647
326,0.07460035523978803,1.0,0.9333333333333333,0.8980392156862745
327,0.039964476021314255,1.0,0.4666666666666667,0.3333333333333333
328,0.10124333925399753,1.0,0.0,0.7725490196078432
329,0.19715808170515103,1.0,0.6,0.20784313725490194
330,0.19982238010657127,1.0,0.13333333333333333,0.6509803921568628
331,0.19982238010657127,1.0,0.7333333333333333,0.13725490196078433
332,0.19982238010657127,1.0,0.26666666666666666,0.6078431372549019
333,0.19982238010657127,1.0,0.8666666666666667,0.611764705882353
334,0.19982238010657127,1.0,0.4,0.3058823529411765
335,0.21314387211367603,1.0,1.0,0.5647058823529412
336,0.3667850799289525,1.0,0.5333333333333333,0.9411764705882353
337,0.5035523978685603,1.0,0.06666666666666667,0.33725490196078434
338,0.5985790408525737,1.0,0.6666666666666666,0.8509803921568627
339,0.6083481349911182,1.0,0.2,0.592156862745098
340,0.6110124333925384,1.0,0.8,0.5294117647058824
341,0.5595026642983996,1.0,0.3333333333333333,0.25098039215686274
342,0.5595026642983996,1.0,0.9333333333333333,0.43137254901960786
343,0.5195381882770853,1.0,0.4666666666666667,0.11764705882352941
344,0.515985790408525,1.0,0.0,0.8
345,0.39076376554174175,1.0,0.6,0.4156862745098039
346,0.2637655417406748,1.0,0.13333333333333333,0.9764705882352941
347,0.2477797513321498,1.0,0.7333333333333333,0.4156862745098039
348,0.324156305506218,1.0,0.26666666666666666,0.8549019607843137
349,0.2850799289520438,1.0,0.8666666666666667,0.33725490196078434
350,0.21847246891652006,1.0,0.4,0.7843137254901961
351,0.21669626998223634,1.0,1.0,0.2
352,0.21847246891652006,1.0,0.5333333333333333,0.6
353,0.21847246891652006,1.0,0.06666666666666667,0.9764705882352941
354,0.2753108348134994,1.0,0.6666666666666666,0.32156862745098036
355,0.2797513321491998,1.0,0.2,0.7254901960784313
356,0.27619893428063946,1.0,0.8,0.13333333333333333
357,0.27708703374777954,1.0,0.3333333333333333,0.5647058823529412
358,0.2682060390763752,1.0,0.9333333333333333,0.00392156862745098
359,0.27264653641207914,1.0,0.4666666666666667,0.44313725490196076
360,0.24511545293072956,1.0,0.0,0.8823529411764706
361,0.3090586145648295,1.0,0.5333333333333333,0.3686274509803922
362,0.30817051509768945,1.0,0.13333333333333333,0.8
363,0.3063943161634093,1.0,0.7333333333333333,0.2980392156862745
364,0.3055062166962692,1.0,0.26666666666666666,0.7843137254901961
365,0.2939609236234446,1.0,0.8666666666666667,0.2784313725490196
366,0.30373001776198905,1.0,0.4,0.7294117647058823
367,0.39964476021314255,1.0,1.0,0.1803921568627451
368,0.47513321492007066,1.0,0.5333333333333333,0.7411764705882353
369,0.5008880994671401,1.0,0.06666666666666667,0.3333333333333333
370,0.5470692717584384,1.0,0.6666666666666666,0.9882352941176471
371,0.5017761989342802,1.0,0.13333333333333333,0.6705882352941176
372,0.39964476021314255,1.0,0.8,0.043137254901960784
373,0.3596802841918283,1.0,0.3333333333333333,0.4823529411764706
374,0.3001776198934287,1.0,0.9333333333333333,0.9215686274509803
375,0.19982238010657127,1.0,0.4666666666666667,0.3568627450980392
376,0.3126110124333934,1.0,0.0,0.796078431372549
377,0.4156305506216711,1.0,0.6,0.23137254901960785
378,0.4511545293072814,1.0,0.13333333333333333,0.6705882352941176
379,0.4564831261101254,1.0,0.7333333333333333,0.10588235294117647
380,0.45470692717584527,1.0,0.26666666666666666,0.5450980392156862
381,0.22024866785080022,1.0,0.8,0.043137254901960784
382,0.19982238010657127,1.0,0.4,0.4196078431372549
383,0.19982238010657127,1.0,1.0,0.8588235294117647
384,0.19982238010657127,1.0,0.5333333333333333,0.29411764705882354
385,0.21758436944937642,1.0,0.06666666666666667,0.7333333333333333
386,0.22824156305506094,1.0,0.6666666666666666,0.16862745098039217
387,0.2371225577264653,1.0,0.2,0.6078431372549019
388,0.24245115452930577,1.0,0.8,0.043137254901960784
389,0.24866785079928988,1.0,0.3333333333333333,0.4823529411764706
390,0.2531083481349903,1.0,0.9333333333333333,0.9215686274509803
391,0.25754884547069423,1.0,0.4,0.4196078431372549
392,0.26021314387211447,1.0,0.0,0.796078431372549
393,0.2628774422735347,1.0,0.6,0.23137254901960785
394,0.2637655417406748,1.0,0.13333333333333333,0.6705882352941176
395,0.26642984014209503,1.0,0.7333333333333333,0.10588235294117647
396,0.2673179396092351,1.0,0.26666666666666666,0.5450980392156862
397,0.26554174067495495,1.0,0.8666666666666667,0.984313725490196
398,0.26642984014209503,1.0,0.4,0.4196078431372549
399,0.2682060390763752,1.0,1.0,0.8588235294117647
400,0.26909413854351527,1.0,0.5333333333333333,0.29411764705882354
401,0.2673179396092351,1.0,0.0,0.796078431372549
402,0.2673179396092351,1.0,0.6666666666666666,0.16862745098039217
403,0.2673179396092351,1.0,0.2,0.6078431372549019
404,0.26465364120781487,1.0,0.8,0.043137254901960784
405,0.26465364120781487,1.0,0.3333333333333333,0.4823529411764706
406,0.26198934280639463,1.0,0.9333333333333333,0.9215686274509803
407,0.26110124333925455,1.0,0.4666666666666667,0.3568627450980392
408,0.26021314387211447,1.0,0.0,0.796078431372549
409,0.2593250444049744,1.0,0.6,0.23137254901960785
410,0.2584369449378343,1.0,0.13333333333333333,0.6705882352941176
411,0.2593250444049744,1.0,0.6666666666666666,0.16862745098039217
412,0.2593250444049744,1.0,0.26666666666666666,0.5450980392156862
413,0.2584369449378343,1.0,0.8666666666666667,0.984313725490196
414,0.2593250444049744,1.0,0.4,0.4196078431372549
415,0.25754884547069423,1.0,1.0,0.8588235294117647
416,0.2584369449378343,1.0,0.5333333333333333,0.29411764705882354
417,0.2584369449378343,1.0,0.06666666666666667,0.7333333333333333
418,0.2593250444049744,1.0,0.6666666666666666,0.16862745098039217
419,0.25754884547069423,1.0,0.2,0.6078431372549019
420,0.2557726465364105,1.0,0.8,0.043137254901960784
421,0.2566607460035506,1.0,0.26666666666666666,0.5450980392156862
422,0.2566607460035506,1.0,0.9333333333333333,0.9215686274509803
423,0.25488454706927044,1.0,0.4666666666666667,0.3568627450980392
424,0.5142095914742448,1.0,0.0,0.796078431372549
425,0.47602131438721074,1.0,0.6,0.23137254901960785
426,0.4387211367673167,1.0,0.13333333333333333,0.6705882352941176
427,0.40586145648312666,1.0,0.7333333333333333,0.10588235294117647
428,0.3783303730017771,1.0,0.26666666666666666,0.5450980392156862
429,0.35790408525754813,1.0,0.8666666666666667,0.984313725490196
430,0.33747779751332274,1.0,0.4,0.4196078431372549
431,0.31882770870337396,1.0,0.9333333333333333,0.9215686274509803
432,0.3063943161634093,1.0,0.5333333333333333,0.29411764705882354
433,0.2957371225577248,1.0,0.06666666666666667,0.7333333333333333
434,0.286856127886324,1.0,0.6666666666666666,0.16862745098039217
435,0.2788632326820597,1.0,0.2,0.6078431372549019
436,0.2753108348134994,1.0,0.8,0.043137254901960784
437,0.26909413854351527,1.0,0.3333333333333333,0.4823529411764706
438,0.26554174067495495,1.0,0.9333333333333333,0.9215686274509803
439,0.26198934280639463,1.0,0.4666666666666667,0.3568627450980392
440,0.2593250444049744,1.0,0.0,0.796078431372549
441,0.2566607460035506,1.0,0.5333333333333333,0.29411764705882354
442,0.2566607460035506,1.0,0.13333333333333333,0.6705882352941176
443,0.25399644760213036,1.0,0.7333333333333333,0.10588235294117647
444,0.25399644760213036,1.0,0.26666666666666666,0.5450980392156862
445,0.25399644760213036,1.0,0.8666666666666667,0.984313725490196
446,0.2522202486678502,1.0,0.4,0.4196078431372549
