,01VCU_Tx_trqMCUFR,06VCU_Tx_stMCUFRReq,10VCU_Tx_ctRolling6,11VCU_Tx_numChkS6
75,0.2781136638452253,0.0,0.8666666666666667,0.9725490196078431
76,0.2781136638452253,0.0,0.4,0.40784313725490196
77,0.2781136638452253,0.0,1.0,0.8470588235294118
78,0.2781136638452253,0.0,0.5333333333333333,0.2823529411764706
79,0.2781136638452253,0.0,0.06666666666666667,0.7215686274509804
80,0.2781136638452253,0.0,0.6666666666666666,0.1568627450980392
81,0.2781136638452253,0.0,0.2,0.596078431372549
82,0.2781136638452253,0.0,0.8,0.03137254901960784
83,0.2781136638452253,0.0,0.3333333333333333,0.47058823529411764
84,0.2781136638452253,0.0,0.9333333333333333,0.9098039215686274
85,0.2781136638452253,0.0,0.4666666666666667,0.34509803921568627
86,0.2781136638452253,0.0,0.0,0.7843137254901961
87,0.2781136638452253,0.0,0.6,0.2196078431372549
88,0.2781136638452253,0.0,0.13333333333333333,0.6588235294117647
89,0.2781136638452253,0.0,0.7333333333333333,0.09411764705882353
90,0.2781136638452253,0.0,0.26666666666666666,0.5333333333333333
91,0.2781136638452253,0.0,0.8666666666666667,0.9725490196078431
92,0.2781136638452253,0.0,0.4,0.40784313725490196
93,0.2781136638452253,0.0,1.0,0.8470588235294118
94,0.2781136638452253,0.0,0.5333333333333333,0.2823529411764706
95,0.2781136638452253,0.0,0.06666666666666667,0.7215686274509804
96,0.2781136638452253,0.0,0.6666666666666666,0.1568627450980392
97,0.2781136638452253,0.0,0.2,0.596078431372549
98,0.2781136638452253,0.0,0.8,0.03137254901960784
99,0.2781136638452253,0.0,0.3333333333333333,0.47058823529411764
100,0.2781136638452253,0.0,0.9333333333333333,0.9098039215686274
101,0.2781136638452253,0.0,0.4666666666666667,0.34509803921568627
102,0.2781136638452253,0.0,0.0,0.7843137254901961
103,0.2781136638452253,0.0,0.6,0.2196078431372549
104,0.2781136638452253,0.0,0.13333333333333333,0.6588235294117647
105,0.2781136638452253,0.0,0.7333333333333333,0.09411764705882353
106,0.2781136638452253,0.0,0.26666666666666666,0.5333333333333333
107,0.2781136638452253,0.0,0.8666666666666667,0.9725490196078431
108,0.2781136638452253,0.0,0.4,0.40784313725490196
109,0.2781136638452253,0.0,1.0,0.8470588235294118
110,0.2781136638452253,0.0,0.5333333333333333,0.2823529411764706
111,0.2781136638452253,0.0,0.06666666666666667,0.7215686274509804
112,0.2781136638452253,0.0,0.6666666666666666,0.1568627450980392
113,0.2781136638452253,0.0,0.2,0.596078431372549
114,0.2781136638452253,0.0,0.8,0.03137254901960784
115,0.2781136638452253,0.0,0.3333333333333333,0.47058823529411764
116,0.2781136638452253,0.0,0.9333333333333333,0.9098039215686274
117,0.2781136638452253,0.0,0.4666666666666667,0.34509803921568627
118,0.2781136638452253,0.0,0.0,0.7843137254901961
119,0.2781136638452253,0.0,0.6,0.2196078431372549
120,0.2781136638452253,0.0,0.13333333333333333,0.6588235294117647
121,0.2781136638452253,0.0,0.7333333333333333,0.09411764705882353
122,0.2781136638452253,0.0,0.26666666666666666,0.5333333333333333
123,0.2781136638452253,0.0,0.8666666666666667,0.9725490196078431
124,0.2781136638452253,0.0,0.4,0.40784313725490196
125,0.2781136638452253,0.0,1.0,0.8470588235294118
126,0.2781136638452253,0.0,0.5333333333333333,0.2823529411764706
127,0.2781136638452253,0.0,0.06666666666666667,0.7215686274509804
128,0.2781136638452253,0.0,0.6666666666666666,0.1568627450980392
129,0.2781136638452253,0.0,0.2,0.596078431372549
130,0.2781136638452253,0.0,0.8,0.03137254901960784
131,0.2781136638452253,0.0,0.3333333333333333,0.47058823529411764
132,0.2781136638452253,0.0,0.9333333333333333,0.9098039215686274
133,0.2781136638452253,0.0,0.4666666666666667,0.34509803921568627
134,0.2781136638452253,0.0,0.0,0.7843137254901961
135,0.2781136638452253,0.0,0.6,0.2196078431372549
136,0.2781136638452253,0.0,0.13333333333333333,0.6588235294117647
137,0.2781136638452253,0.0,0.7333333333333333,0.09411764705882353
138,0.2781136638452253,0.0,0.26666666666666666,0.5333333333333333
139,0.2781136638452253,0.0,0.8666666666666667,0.9725490196078431
140,0.2781136638452253,0.0,0.4,0.40784313725490196
141,0.2781136638452253,0.0,1.0,0.8470588235294118
142,0.2781136638452253,0.0,0.5333333333333333,0.2823529411764706
143,0.2781136638452253,0.0,0.06666666666666667,0.7215686274509804
144,0.2781136638452253,0.0,0.6666666666666666,0.1568627450980392
145,0.2781136638452253,0.0,0.2,0.596078431372549
146,0.2781136638452253,0.0,0.8,0.03137254901960784
147,0.2781136638452253,0.0,0.3333333333333333,0.47058823529411764
148,0.2781136638452253,0.0,0.9333333333333333,0.9098039215686274
149,0.2781136638452253,0.0,0.4666666666666667,0.34509803921568627
150,0.2781136638452253,0.0,0.0,0.7843137254901961
151,0.2781136638452253,0.0,0.6,0.2196078431372549
152,0.2781136638452253,0.0,0.13333333333333333,0.6588235294117647
153,0.2781136638452253,0.0,0.7333333333333333,0.09411764705882353
154,0.2781136638452253,0.0,0.26666666666666666,0.5333333333333333
155,0.2781136638452253,0.0,0.8666666666666667,0.9725490196078431
156,0.2781136638452253,0.0,0.4,0.40784313725490196
157,0.2781136638452253,0.0,1.0,0.8470588235294118
158,0.2781136638452253,0.0,0.5333333333333333,0.2823529411764706
159,0.2781136638452253,0.0,0.06666666666666667,0.7215686274509804
160,0.2781136638452253,0.0,0.6666666666666666,0.1568627450980392
161,0.2781136638452253,0.0,0.2,0.596078431372549
162,0.2781136638452253,0.0,0.8,0.03137254901960784
163,0.2781136638452253,0.0,0.3333333333333333,0.47058823529411764
164,0.2781136638452253,0.0,0.9333333333333333,0.9098039215686274
165,0.2781136638452253,0.0,0.4666666666666667,0.34509803921568627
166,0.2781136638452253,0.0,0.0,0.7843137254901961
167,0.2781136638452253,0.0,0.6,0.2196078431372549
168,0.2781136638452253,0.0,0.13333333333333333,0.6588235294117647
169,0.2781136638452253,0.0,0.7333333333333333,0.09411764705882353
170,0.2781136638452253,0.0,0.26666666666666666,0.5333333333333333
171,0.2781136638452253,0.0,0.8666666666666667,0.9725490196078431
172,0.2781136638452253,0.0,0.4,0.40784313725490196
173,0.2781136638452253,0.0,1.0,0.8470588235294118
174,0.2781136638452253,0.0,0.5333333333333333,0.2823529411764706
175,0.2781136638452253,0.0,0.06666666666666667,0.7215686274509804
176,0.2781136638452253,0.0,0.6666666666666666,0.1568627450980392
177,0.2781136638452253,0.0,0.2,0.596078431372549
178,0.2781136638452253,0.0,0.8,0.03137254901960784
179,0.2781136638452253,0.0,0.3333333333333333,0.47058823529411764
180,0.2781136638452253,0.0,0.9333333333333333,0.9098039215686274
181,0.2781136638452253,0.0,0.4666666666666667,0.34509803921568627
182,0.2781136638452253,0.0,0.0,0.7843137254901961
183,0.2781136638452253,0.0,0.6,0.2196078431372549
184,0.2781136638452253,0.0,0.13333333333333333,0.6588235294117647
185,0.2781136638452253,0.0,0.7333333333333333,0.09411764705882353
186,0.2781136638452253,0.0,0.26666666666666666,0.5333333333333333
187,0.2781136638452253,0.0,0.8666666666666667,0.9725490196078431
188,0.2781136638452253,0.0,0.4,0.40784313725490196
189,0.2781136638452253,0.0,1.0,0.8470588235294118
190,0.2781136638452253,0.0,0.5333333333333333,0.2823529411764706
191,0.2781136638452253,0.0,0.06666666666666667,0.7215686274509804
192,0.2781136638452253,0.0,0.6666666666666666,0.1568627450980392
193,0.2781136638452253,0.0,0.2,0.596078431372549
194,0.2781136638452253,0.0,0.8,0.03137254901960784
195,0.2781136638452253,0.0,0.3333333333333333,0.47058823529411764
196,0.2781136638452253,0.0,0.9333333333333333,0.9098039215686274
197,0.2781136638452253,0.0,0.4666666666666667,0.34509803921568627
198,0.2781136638452253,0.0,0.0,0.7843137254901961
199,0.2781136638452253,0.0,0.6,0.2196078431372549
200,0.2781136638452253,0.0,0.13333333333333333,0.6588235294117647
201,0.2781136638452253,0.0,0.7333333333333333,0.09411764705882353
202,0.2781136638452253,0.0,0.26666666666666666,0.5333333333333333
203,0.2781136638452253,0.0,0.8666666666666667,0.9725490196078431
204,0.2781136638452253,0.0,0.4,0.40784313725490196
205,0.2781136638452253,0.0,1.0,0.8470588235294118
206,0.2781136638452253,0.0,0.5333333333333333,0.2823529411764706
207,0.2781136638452253,0.0,0.06666666666666667,0.7215686274509804
208,0.2781136638452253,0.0,0.6666666666666666,0.1568627450980392
209,0.2781136638452253,0.0,0.2,0.596078431372549
210,0.2781136638452253,0.0,0.8,0.03137254901960784
211,0.2781136638452253,0.0,0.3333333333333333,0.47058823529411764
212,0.2781136638452253,0.0,0.9333333333333333,0.9098039215686274
213,0.2781136638452253,0.0,0.4666666666666667,0.34509803921568627
214,0.2781136638452253,0.0,0.0,0.7843137254901961
215,0.2781136638452253,0.0,0.6,0.2196078431372549
216,0.2781136638452253,0.0,0.13333333333333333,0.6588235294117647
217,0.2781136638452253,0.0,0.7333333333333333,0.09411764705882353
218,0.2781136638452253,0.0,0.26666666666666666,0.5333333333333333
219,0.2781136638452253,0.0,0.8666666666666667,0.9725490196078431
220,0.2781136638452253,0.0,0.4,0.40784313725490196
221,0.2781136638452253,0.0,1.0,0.8470588235294118
222,0.2781136638452253,0.0,0.5333333333333333,0.2823529411764706
223,0.2781136638452253,0.0,0.06666666666666667,0.7215686274509804
224,0.2781136638452253,0.0,0.6666666666666666,0.1568627450980392
225,0.2781136638452253,0.0,0.2,0.596078431372549
226,0.2781136638452253,0.0,0.8,0.03137254901960784
227,0.2781136638452253,0.0,0.3333333333333333,0.47058823529411764
228,0.2781136638452253,0.0,0.9333333333333333,0.9098039215686274
229,0.2781136638452253,0.0,0.4666666666666667,0.34509803921568627
230,0.2781136638452253,0.0,0.0,0.7843137254901961
231,0.2781136638452253,0.0,0.6,0.2196078431372549
232,0.2781136638452253,0.0,0.13333333333333333,0.6588235294117647
233,0.2781136638452253,0.0,0.7333333333333333,0.09411764705882353
234,0.2781136638452253,0.0,0.26666666666666666,0.5333333333333333
235,0.2781136638452253,0.0,0.8666666666666667,0.9725490196078431
236,0.2781136638452253,0.0,0.4,0.40784313725490196
237,0.2781136638452253,0.0,1.0,0.8470588235294118
238,0.2781136638452253,0.0,0.5333333333333333,0.2823529411764706
239,0.2781136638452253,0.0,0.06666666666666667,0.7215686274509804
240,0.2781136638452253,0.0,0.6666666666666666,0.1568627450980392
241,0.2781136638452253,0.0,0.2,0.596078431372549
242,0.2781136638452253,0.0,0.8,0.03137254901960784
243,0.2781136638452253,0.0,0.3333333333333333,0.47058823529411764
244,0.2781136638452253,0.0,0.9333333333333333,0.9098039215686274
245,0.2781136638452253,0.0,0.4666666666666667,0.34509803921568627
246,0.2781136638452253,0.0,0.0,0.7843137254901961
247,0.2781136638452253,0.0,0.6,0.2196078431372549
248,0.2781136638452253,0.0,0.13333333333333333,0.6588235294117647
249,0.2781136638452253,0.0,0.7333333333333333,0.09411764705882353
250,0.2781136638452253,0.0,0.26666666666666666,0.5333333333333333
251,0.2781136638452253,0.0,0.8666666666666667,0.9725490196078431
252,0.2781136638452253,0.0,0.4,0.40784313725490196
253,0.2781136638452253,0.0,1.0,0.8470588235294118
254,0.2781136638452253,0.0,0.5333333333333333,0.2823529411764706
255,0.2781136638452253,0.0,0.06666666666666667,0.7215686274509804
256,0.2781136638452253,0.0,0.6666666666666666,0.1568627450980392
257,0.2781136638452253,0.0,0.2,0.596078431372549
258,0.2781136638452253,0.0,0.8,0.03137254901960784
259,0.2781136638452253,0.0,0.3333333333333333,0.47058823529411764
260,0.2781136638452253,0.0,0.9333333333333333,0.9098039215686274
261,0.2781136638452253,0.0,0.4666666666666667,0.34509803921568627
262,0.2781136638452253,0.0,0.0,0.7843137254901961
263,0.2781136638452253,0.0,0.6,0.2196078431372549
264,0.2781136638452253,0.0,0.13333333333333333,0.6588235294117647
265,0.2781136638452253,0.0,0.7333333333333333,0.09411764705882353
266,0.2781136638452253,0.0,0.26666666666666666,0.5333333333333333
267,0.2781136638452253,0.0,0.8666666666666667,0.9725490196078431
268,0.2781136638452253,0.0,0.4,0.40784313725490196
269,0.2781136638452253,0.0,1.0,0.8470588235294118
270,0.2781136638452253,0.0,0.5333333333333333,0.2823529411764706
271,0.2781136638452253,0.0,0.06666666666666667,0.7215686274509804
272,0.2781136638452253,0.0,0.6666666666666666,0.1568627450980392
273,0.2781136638452253,0.0,0.2,0.596078431372549
274,0.2781136638452253,0.0,0.8,0.03137254901960784
275,0.2781136638452253,0.0,0.3333333333333333,0.47058823529411764
276,0.2781136638452253,0.0,0.9333333333333333,0.9098039215686274
277,0.2781136638452253,0.0,0.4666666666666667,0.34509803921568627
278,0.2781136638452253,0.0,0.0,0.7843137254901961
279,0.2781136638452253,0.0,0.6,0.2196078431372549
280,0.2781136638452253,0.0,0.13333333333333333,0.6588235294117647
281,0.2781136638452253,0.0,0.7333333333333333,0.09411764705882353
282,0.2781136638452253,0.0,0.26666666666666666,0.5333333333333333
283,0.2781136638452253,0.0,0.8666666666666667,0.9725490196078431
284,0.2781136638452253,0.0,0.4,0.40784313725490196
285,0.2781136638452253,0.0,1.0,0.8470588235294118
286,0.2781136638452253,0.0,0.5333333333333333,0.2823529411764706
287,0.2781136638452253,0.0,0.06666666666666667,0.7215686274509804
288,0.2781136638452253,0.0,0.6666666666666666,0.1568627450980392
289,0.2781136638452253,0.0,0.2,0.596078431372549
290,0.2781136638452253,0.0,0.8,0.03137254901960784
291,0.2781136638452253,0.0,0.3333333333333333,0.47058823529411764
292,0.2781136638452253,0.0,0.9333333333333333,0.9098039215686274
293,0.2781136638452253,0.0,0.4666666666666667,0.34509803921568627
294,0.2781136638452253,0.0,0.0,0.7843137254901961
295,0.2781136638452253,0.0,0.6,0.2196078431372549
296,0.2781136638452253,0.0,0.13333333333333333,0.6588235294117647
297,0.2781136638452253,0.0,0.7333333333333333,0.09411764705882353
298,0.2781136638452253,0.0,0.26666666666666666,0.5333333333333333
299,0.2781136638452253,0.0,0.8666666666666667,0.9725490196078431
300,0.2781136638452253,0.0,0.4,0.40784313725490196
301,0.2781136638452253,1.0,1.0,0.0196078431372549
302,0.2781136638452253,1.0,0.5333333333333333,0.3803921568627451
303,0.2781136638452253,1.0,0.06666666666666667,0.9803921568627451
304,0.2466747279322874,1.0,0.6666666666666666,0.5372549019607843
305,0.22974607013301096,1.0,0.2,0.0392156862745098
306,0.22007255139057236,1.0,0.8,0.5843137254901961
307,0.19347037484885732,1.0,0.3333333333333333,0.11764705882352941
308,0.17654171704958088,1.0,0.9333333333333333,0.5843137254901961
309,0.16686819830713517,1.0,0.4666666666666667,0.027450980392156862
310,0.15235792019347372,1.0,0.0,0.5058823529411764
311,0.145102781136643,1.0,0.6,0.9725490196078431
312,0.1958887545344652,1.0,0.13333333333333333,0.42745098039215684
313,0.24183796856106454,1.0,0.7333333333333333,0.8901960784313725
314,0.2406287787182606,1.0,0.26666666666666666,0.3686274509803922
315,0.17775090689238482,1.0,0.8666666666666667,0.8823529411764706
316,0.16324062877872336,1.0,0.4,0.34509803921568627
317,0.14993954050786584,1.0,1.0,0.8313725490196078
318,0.14147521160822407,1.0,0.5333333333333333,0.3333333333333333
319,0.13422007255139334,1.0,0.06666666666666667,0.8196078431372549
320,0.13422007255139334,1.0,0.6666666666666666,0.29411764705882354
321,0.11003627569528618,1.0,0.2,0.7725490196078432
322,0.10036275695284758,1.0,0.8,0.20784313725490194
323,0.09552599758162472,1.0,0.3333333333333333,0.6470588235294118
324,0.13059250302297443,1.0,0.9333333333333333,0.07450980392156863
325,0.1704957678355541,1.0,0.4666666666666667,0.5137254901960784
326,0.17533252720677694,1.0,0.0,0.9529411764705882
327,0.13422007255139334,1.0,0.6,0.38823529411764707
328,0.1680773881499391,1.0,0.13333333333333333,0.8274509803921568
329,0.2406287787182606,1.0,0.7333333333333333,0.2627450980392157
330,0.2781136638452253,1.0,0.26666666666666666,0.7019607843137254
331,0.2781136638452253,1.0,0.8666666666666667,0.16078431372549018
332,0.2781136638452253,1.0,0.4,0.611764705882353
333,0.2781136638452253,1.0,1.0,0.47058823529411764
334,0.2781136638452253,1.0,0.5333333333333333,0.03137254901960784
335,0.2781136638452253,1.0,0.06666666666666667,0.32156862745098036
336,0.3893591293833154,1.0,0.6666666666666666,0.7686274509803921
337,0.5223700120918977,1.0,0.2,0.16470588235294117
338,0.6348246674727989,1.0,0.8,0.6235294117647059
339,0.6408706166868257,1.0,0.3333333333333333,0.21568627450980393
340,0.656590084643291,1.0,0.9333333333333333,0.00392156862745098
341,0.6106408706166917,1.0,0.4666666666666667,0.6666666666666666
342,0.6070133010882728,1.0,0.0,0.9607843137254902
343,0.570737605804112,1.0,0.6,0.5529411764705883
344,0.5683192261185042,1.0,0.13333333333333333,0.13725490196078433
345,0.4498186215235833,1.0,0.7333333333333333,0.7176470588235294
346,0.3954050785973422,1.0,0.26666666666666666,0.22745098039215686
347,0.3168077388149939,1.0,0.8666666666666667,0.6862745098039216
348,0.39056831922611934,1.0,0.4,0.12156862745098039
349,0.36275695284160037,1.0,1.0,0.5882352941176471
350,0.2938331318016978,1.0,0.5333333333333333,0.03137254901960784
351,0.2950423216445017,1.0,0.06666666666666667,0.4627450980392157
352,0.29262394195888675,1.0,0.6666666666666666,0.8784313725490196
353,0.2938331318016978,1.0,0.2,0.27450980392156865
354,0.34340991535671606,1.0,0.8,0.6627450980392157
355,0.3482466747279318,1.0,0.3333333333333333,0.06274509803921569
356,0.34703748488512787,1.0,0.9333333333333333,0.49019607843137253
357,0.34945586457074285,1.0,0.4666666666666667,0.9215686274509803
358,0.34461910519952,1.0,0.0,0.3568627450980392
359,0.34703748488512787,1.0,0.6,0.7843137254901961
360,0.3107617896009671,1.0,0.13333333333333333,0.2196078431372549
361,0.3700120918984311,1.0,0.7333333333333333,0.6588235294117647
362,0.3772672309552618,1.0,0.26666666666666666,0.12156862745098039
363,0.3772672309552618,1.0,0.8666666666666667,0.6078431372549019
364,0.37363966142685,1.0,0.4,0.07058823529411765
365,0.3639661426844043,1.0,1.0,0.5529411764705883
366,0.3639661426844043,1.0,0.5333333333333333,1.0
367,0.4183796856106454,1.0,0.06666666666666667,0.45098039215686275
368,0.517533252720682,1.0,0.6666666666666666,0.9372549019607843
369,0.5453446191052009,1.0,0.2,0.4823529411764706
370,0.5925030229746113,1.0,0.8,0.0392156862745098
371,0.5767835550181388,1.0,0.3333333333333333,0.6352941176470588
372,0.4993954050786016,1.0,0.9333333333333333,0.07058823529411765
373,0.42926239419588796,1.0,0.4,0.5725490196078431
374,0.37243047158403897,1.0,0.0,0.9490196078431372
375,0.2781136638452253,1.0,0.6,0.38431372549019605
376,0.3385731559854932,1.0,0.13333333333333333,0.8235294117647058
377,0.4498186215235833,1.0,0.7333333333333333,0.2588235294117647
378,0.5006045949214055,1.0,0.26666666666666666,0.6980392156862745
379,0.5114873035066552,1.0,0.8666666666666667,0.13333333333333333
380,0.5102781136638512,1.0,0.4,0.5725490196078431
381,0.48609431680774406,1.0,1.0,0.00784313725490196
382,0.2781136638452253,1.0,0.5333333333333333,0.44705882352941173
383,0.2781136638452253,1.0,0.0,0.9490196078431372
384,0.2781136638452253,1.0,0.6666666666666666,0.32156862745098036
385,0.2781136638452253,1.0,0.2,0.7607843137254902
386,0.3131801692865821,1.0,0.8,0.19607843137254902
387,0.3228536880290207,1.0,0.3333333333333333,0.6352941176470588
388,0.3361547762998782,1.0,0.9333333333333333,0.07058823529411765
389,0.34340991535671606,1.0,0.4666666666666667,0.5098039215686274
390,0.34945586457074285,1.0,0.0,0.9490196078431372
391,0.35550181378476964,1.0,0.6,0.38431372549019605
392,0.35912938331318145,1.0,0.13333333333333333,0.8235294117647058
393,0.36275695284160037,1.0,0.6666666666666666,0.32156862745098036
394,0.3639661426844043,1.0,0.26666666666666666,0.6980392156862745
395,0.3675937122128232,1.0,0.8666666666666667,0.13333333333333333
396,0.36880290205562716,1.0,0.4,0.5725490196078431
397,0.3663845223700122,1.0,1.0,0.00784313725490196
398,0.3675937122128232,1.0,0.5333333333333333,0.44705882352941173
399,0.37122128174123503,1.0,0.06666666666666667,0.8862745098039215
400,0.37122128174123503,1.0,0.6666666666666666,0.32156862745098036
401,0.37122128174123503,1.0,0.2,0.7607843137254902
402,0.36880290205562716,1.0,0.8,0.19607843137254902
403,0.36880290205562716,1.0,0.26666666666666666,0.6980392156862745
404,0.3663845223700122,1.0,0.9333333333333333,0.07058823529411765
405,0.36517533252720824,1.0,0.4666666666666667,0.5098039215686274
406,0.36275695284160037,1.0,0.0,0.9490196078431372
407,0.36154776299879643,1.0,0.6,0.38431372549019605
408,0.36275695284160037,1.0,0.13333333333333333,0.8235294117647058
409,0.36154776299879643,1.0,0.7333333333333333,0.2588235294117647
410,0.3579201934703775,1.0,0.26666666666666666,0.6980392156862745
411,0.35912938331318145,1.0,0.8666666666666667,0.13333333333333333
412,0.35912938331318145,1.0,0.4,0.5725490196078431
413,0.3579201934703775,1.0,0.9333333333333333,0.07058823529411765
414,0.35912938331318145,1.0,0.5333333333333333,0.44705882352941173
415,0.35912938331318145,1.0,0.06666666666666667,0.8862745098039215
416,0.3579201934703775,1.0,0.6666666666666666,0.32156862745098036
417,0.3579201934703775,1.0,0.2,0.7607843137254902
418,0.35912938331318145,1.0,0.8,0.19607843137254902
419,0.35912938331318145,1.0,0.3333333333333333,0.6352941176470588
420,0.3542926239419586,1.0,0.9333333333333333,0.07058823529411765
421,0.35550181378476964,1.0,0.4666666666666667,0.5098039215686274
422,0.35550181378476964,1.0,0.0,0.9490196078431372
423,0.35550181378476964,1.0,0.5333333333333333,0.44705882352941173
424,0.7303506650544165,1.0,0.13333333333333333,0.8235294117647058
425,0.6662636033857368,1.0,0.7333333333333333,0.2588235294117647
426,0.6106408706166917,1.0,0.26666666666666666,0.6980392156862745
427,0.571946795646916,1.0,0.8666666666666667,0.13333333333333333
428,0.5332527206771474,1.0,0.4,0.5725490196078431
429,0.49818621523579765,1.0,1.0,0.00784313725490196
430,0.4679564691656637,1.0,0.5333333333333333,0.44705882352941173
431,0.4498186215235833,1.0,0.06666666666666667,0.8862745098039215
432,0.42563482466747615,1.0,0.6666666666666666,0.32156862745098036
433,0.4111245465538147,1.0,0.13333333333333333,0.8235294117647058
434,0.40024183796856505,1.0,0.8,0.19607843137254902
435,0.39056831922611934,1.0,0.3333333333333333,0.6352941176470588
436,0.38089480048368074,1.0,0.9333333333333333,0.07058823529411765
437,0.37363966142685,1.0,0.4666666666666667,0.5098039215686274
438,0.36880290205562716,1.0,0.0,0.9490196078431372
439,0.36275695284160037,1.0,0.6,0.38431372549019605
440,0.35912938331318145,1.0,0.13333333333333333,0.8235294117647058
441,0.3567110036275736,1.0,0.7333333333333333,0.2588235294117647
442,0.35308343409915466,1.0,0.26666666666666666,0.6980392156862745
443,0.35308343409915466,1.0,0.8,0.19607843137254902
444,0.3506650544135468,1.0,0.4,0.5725490196078431
445,0.3518742442563507,1.0,1.0,0.00784313725490196
